"","league","cumPoints","Goals","Points","Standing","Shots","ShotsOnTarget","Corners","Fouls","DP","results","B365H","B365D","B365A"
"452","SPD",0.381443298969072,0.192307692307692,0.4,1.25,0.541666666666667,0.389830508474576,0.568627450980392,0.482269503546099,0.439393939393939,"H",2,3.3,3.75
"453","SPD",0.484536082474227,0.192307692307692,0.333333333333333,0.428571428571429,0.341666666666667,0.288135593220339,0.509803921568628,0.539007092198582,0.409090909090909,"A",2.15,3.3,3.3
"454","SPD",0.412371134020619,0.0769230769230769,0.266666666666667,0.75,0.491666666666667,0.372881355932203,0.745098039215686,0.531914893617021,0.348484848484849,"H",2.05,3.3,3.6
"455","SPD",0.505154639175258,0.384615384615385,0.6,0.384615384615385,0.75,0.559322033898305,0.745098039215686,0.624113475177305,0.515151515151515,"H",2.87,3.3,2.4
"456","SPD",0.298969072164948,0.269230769230769,0.533333333333333,1.11764705882353,0.491666666666667,0.372881355932203,0.529411764705882,0.609929078014184,0.409090909090909,"A",2.65,3.3,2.6
"457","SPD",0.123711340206186,0.192307692307692,0.2,1.88888888888889,0.441666666666667,0.355932203389831,0.294117647058824,0.936170212765957,0.454545454545455,"A",1.8,3.3,4.5
"458","SPD",0.309278350515464,0.0769230769230769,0.0666666666666667,3,0.366666666666667,0.203389830508475,0.549019607843137,0.624113475177305,0.378787878787879,"H",1.65,3.6,5.5
"459","SPD",0.288659793814433,0.230769230769231,0.333333333333333,2,0.491666666666667,0.322033898305085,0.392156862745098,0.723404255319149,0.712121212121212,"H",1.66,3.6,5.5
"460","SPD",0.505154639175258,0.230769230769231,0.466666666666667,1.4,0.516666666666667,0.322033898305085,0.372549019607843,0.50354609929078,0.242424242424242,"D",2.1,3.3,3.5
"461","SPD",0.835051546391753,0.538461538461538,1,0.25,0.841666666666667,0.661016949152542,0.843137254901961,0.354609929078014,0.181818181818182,"D",4,3.4,1.9
"462","SPD",0.402061855670103,0.346153846153846,0.4,0.846153846153846,0.491666666666667,0.372881355932203,0.627450980392157,0.730496453900709,0.651515151515151,"H",2.1,3.25,3.6
"463","SPD",0.34020618556701,0.115384615384615,0,2.42857142857143,0.541666666666667,0.474576271186441,0.647058823529412,0.680851063829787,0.712121212121212,"H",1.4,4.5,8
"464","SPD",0.381443298969072,0.384615384615385,0.533333333333333,0.777777777777778,0.591666666666667,0.491525423728814,0.392156862745098,0.666666666666667,0.651515151515151,"H",2.2,3.25,3.3
"465","SPD",0.536082474226804,0.153846153846154,0.466666666666667,0.3125,0.516666666666667,0.338983050847458,0.588235294117647,0.567375886524823,0.46969696969697,"A",2.5,3.25,2.8
"466","SPD",0.402061855670103,0.307692307692308,0.666666666666667,0.526315789473684,0.55,0.406779661016949,0.254901960784314,0.546099290780142,0.424242424242424,"A",2.37,3.25,3
"467","SPD",0.77319587628866,0.384615384615385,1,0.666666666666667,0.733333333333333,0.542372881355932,0.529411764705882,0.581560283687943,0.712121212121212,"A",2.62,3.3,2.6
"468","SPD",0.144329896907216,0.115384615384615,0.133333333333333,2.33333333333333,0.375,0.288135593220339,0.490196078431373,0.524822695035461,0.46969696969697,"H",1.57,3.5,6.5
"469","SPD",0.360824742268041,0.384615384615385,0.6,1.66666666666667,0.508333333333333,0.389830508474576,0.372549019607843,0.595744680851064,0.712121212121212,"D",2.1,3.3,3.5
"470","SPD",0.525773195876289,0.269230769230769,0.533333333333333,0.3,0.45,0.440677966101695,0.529411764705882,0.50354609929078,0.318181818181818,"H",3.1,3.4,2.25
"471","SPD",0.845360824742268,0.384615384615385,0.866666666666667,0.5,0.733333333333333,0.525423728813559,0.823529411764706,0.354609929078014,0.181818181818182,"A",2.5,3.4,2.75
"472","SPD",0.587628865979381,0.153846153846154,0.2,0.6,0.508333333333333,0.322033898305085,0.549019607843137,0.595744680851064,0.590909090909091,"A",2.37,3.4,2.87
"473","SPD",0.536082474226804,0.423076923076923,0.6,0.428571428571429,0.558333333333333,0.474576271186441,0.607843137254902,0.546099290780142,0.5,"A",2.87,3.4,2.37
"474","SPD",0.577319587628866,0.538461538461538,0.866666666666667,0.25,0.508333333333333,0.457627118644068,0.392156862745098,0.702127659574468,0.545454545454545,"H",2.87,3.4,2.37
"475","SPD",0.422680412371134,0,0.133333333333333,1.25,0.425,0.305084745762712,0.627450980392157,0.517730496453901,0.318181818181818,"H",1.75,3.5,4.75
"476","SPD",0.350515463917526,0.192307692307692,0.2,1.88888888888889,0.541666666666667,0.271186440677966,0.294117647058824,0.48936170212766,0.606060606060606,"H",2.1,3.3,3.5
"477","SPD",0.309278350515464,0.115384615384615,0,1.26666666666667,0.408333333333333,0.169491525423729,0.725490196078431,0.553191489361702,0.5,"A",1.75,3.5,4.75
"478","SPD",0.412371134020619,0.269230769230769,0.6,0.846153846153846,0.641666666666667,0.406779661016949,0.647058823529412,0.482269503546099,0.318181818181818,"A",2.25,3.1,3.2
"479","SPD",0.257731958762887,0.230769230769231,0.666666666666667,0.333333333333333,0.416666666666667,0.355932203389831,0.411764705882353,0.673758865248227,0.696969696969697,"A",4.5,3.25,1.83
"480","SPD",0.412371134020619,0.269230769230769,0.6,0.666666666666667,0.508333333333333,0.372881355932203,0.274509803921569,0.631205673758865,0.803030303030303,"D",2.62,3.3,2.62
"481","SPD",0.381443298969072,0.230769230769231,0.4,1.4,0.475,0.305084745762712,0.607843137254902,0.631205673758865,0.318181818181818,"H",3,3.2,2.4
"482","SPD",0.463917525773196,0.423076923076923,0.866666666666667,3,0.541666666666667,0.559322033898305,0.254901960784314,0.531914893617021,0.590909090909091,"H",1.53,3.8,6.5
"483","SPD",0.804123711340206,0.461538461538462,0.8,0.5,0.616666666666667,0.508474576271186,0.411764705882353,0.624113475177305,0.621212121212121,"H",2.3,3.4,3
"484","SPD",0.350515463917526,0.153846153846154,0.0666666666666667,1.8,0.633333333333333,0.355932203389831,0.607843137254902,0.617021276595745,0.727272727272727,"H",2,3.4,3.75
"485","SPD",0.391752577319588,0.346153846153846,0.866666666666667,2.8,0.616666666666667,0.423728813559322,0.450980392156863,0.602836879432624,0.151515151515152,"H",1.73,3.6,4.75
"486","SPD",0.56701030927835,0.153846153846154,0.466666666666667,6,0.541666666666667,0.338983050847458,0.549019607843137,0.574468085106383,0.318181818181818,"D",1.33,4.75,9
"487","SPD",0.371134020618557,0.230769230769231,0.266666666666667,0.941176470588235,0.55,0.288135593220339,0.450980392156863,0.50354609929078,0.666666666666667,"H",2.1,3.25,3.6
"488","SPD",0.402061855670103,0.307692307692308,0.2,1.625,0.433333333333333,0.271186440677966,0.588235294117647,0.808510638297872,0.939393939393939,"H",2.1,3.3,3.5
"489","SPD",0.54639175257732,0.230769230769231,0.666666666666667,0.368421052631579,0.558333333333333,0.355932203389831,0.431372549019608,0.460992907801418,0.303030303030303,"A",2.5,3.25,2.8
"490","SPD",0.154639175257732,0.230769230769231,0.466666666666667,6.5,0.425,0.355932203389831,0.372549019607843,0.808510638297872,0.681818181818182,"H",1.57,3.6,6
"491","SPD",0.319587628865979,0.153846153846154,0.266666666666667,1.66666666666667,0.475,0.288135593220339,0.352941176470588,0.680851063829787,0.636363636363636,"D",1.8,3.6,4.33
"492","SPD",0.381443298969072,0.269230769230769,0.2,4,0.533333333333333,0.322033898305085,0.392156862745098,0.50354609929078,0.606060606060606,"D",1.85,3.5,4.2
"493","SPD",0.649484536082474,0.307692307692308,0.4,0.176470588235294,0.466666666666667,0.322033898305085,0.509803921568628,0.673758865248227,0.757575757575758,"D",2.88,3.3,2.4
"494","SPD",0.804123711340206,0.384615384615385,0.6,0.333333333333333,0.541666666666667,0.440677966101695,0.450980392156863,0.595744680851064,0.621212121212121,"H",2.25,3.5,3
"495","SPD",0.608247422680412,0.384615384615385,0.666666666666667,0.8,0.6,0.440677966101695,0.607843137254902,0.659574468085106,0.515151515151515,"H",2.2,3.5,3.1
"496","SPD",0.474226804123711,0.346153846153846,0.8,0.6,0.616666666666667,0.440677966101695,0.784313725490196,0.602836879432624,0.303030303030303,"H",1.6,4,5.25
"497","SPD",0.45360824742268,0.230769230769231,0.666666666666667,0.785714285714286,0.533333333333333,0.338983050847458,0.392156862745098,0.560283687943262,0.545454545454545,"H",1.62,3.8,5.5
"498","SPD",0.88659793814433,0.615384615384615,0.733333333333333,0.1,0.758333333333333,0.627118644067797,0.568627450980392,0.375886524822695,0.348484848484849,"H",5.25,3.75,1.6
"499","SPD",0.34020618556701,0.230769230769231,0.2,0.95,0.558333333333333,0.338983050847458,0.647058823529412,0.567375886524823,0.424242424242424,"H",2.38,3.25,3
"500","SPD",0.43298969072165,0,0.2,0.923076923076923,0.491666666666667,0.288135593220339,0.666666666666667,0.48936170212766,0.424242424242424,"H",1.8,3.6,4.5
"501","SPD",0.268041237113402,0.269230769230769,0.666666666666667,0.2,0.458333333333333,0.406779661016949,0.450980392156863,0.765957446808511,0.424242424242424,"H",2.37,3.25,2.87
"502","SPD",0.556701030927835,0.230769230769231,0.533333333333333,0.444444444444444,0.475,0.423728813559322,0.490196078431373,0.553191489361702,0.378787878787879,"H",2.4,3.3,2.88
"503","SPD",0.422680412371134,0.423076923076923,0.8,1.55555555555556,0.508333333333333,0.406779661016949,0.235294117647059,0.595744680851064,0.333333333333333,"A",2.8,3.3,2.5
"504","SPD",0.628865979381443,0.384615384615385,0.8,0.363636363636364,0.575,0.508474576271186,0.450980392156863,0.609929078014184,0.545454545454545,"A",4,3.75,1.83
"505","SPD",0.381443298969072,0.115384615384615,0.133333333333333,17,0.475,0.203389830508475,0.568627450980392,0.51063829787234,0.848484848484849,"A",2,3.5,3.6
"506","SPD",0.360824742268041,0.192307692307692,0.466666666666667,1.1875,0.558333333333333,0.288135593220339,0.372549019607843,0.631205673758865,0.636363636363636,"H",1.67,3.75,5
"507","SPD",0.412371134020619,0.115384615384615,0.2,1.875,0.483333333333333,0.305084745762712,0.588235294117647,0.673758865248227,0.242424242424242,"D",2.5,3.3,2.75
"508","SPD",0.43298969072165,0.346153846153846,0.4,0.6,0.525,0.406779661016949,0.392156862745098,0.75177304964539,0.924242424242424,"A",2.1,3.4,3.4
"509","SPD",0.587628865979381,0.269230769230769,0.733333333333333,2.33333333333333,0.591666666666667,0.406779661016949,0.411764705882353,0.517730496453901,0.303030303030303,"H",1.67,3.75,5
"510","SPD",0.381443298969072,0.192307692307692,0.266666666666667,1.38461538461538,0.766666666666667,0.457627118644068,0.509803921568628,0.539007092198582,0.53030303030303,"A",2.38,3.25,3
"511","SPD",0.608247422680412,0.269230769230769,0.466666666666667,0.833333333333333,0.45,0.338983050847458,0.588235294117647,0.588652482269504,0.393939393939394,"H",2.25,3.5,3
"512","SPD",0.123711340206186,0.115384615384615,0.2,1.05882352941176,0.591666666666667,0.288135593220339,0.686274509803922,0.709219858156028,0.696969696969697,"H",2.2,3,3.5
"513","SPD",0.494845360824742,0.423076923076923,0.8,4.5,0.55,0.491525423728814,0.352941176470588,0.624113475177305,0.5,"A",1.5,4.33,6
"514","SPD",0.474226804123711,0.269230769230769,0.6,3.33333333333333,0.5,0.457627118644068,0.529411764705882,0.659574468085106,0.439393939393939,"H",1.25,5.25,13
"515","SPD",0.88659793814433,0.461538461538462,0.333333333333333,0.142857142857143,0.6,0.593220338983051,0.568627450980392,0.418439716312057,0.454545454545455,"D",2,3.6,3.4
"516","SPD",0.639175257731959,0.423076923076923,0.666666666666667,0.555555555555556,0.483333333333333,0.491525423728814,0.294117647058824,0.659574468085106,0.348484848484849,"A",3.4,3.3,2.15
"517","SPD",0.45360824742268,0.192307692307692,0.466666666666667,1.83333333333333,0.491666666666667,0.355932203389831,0.372549019607843,0.652482269503546,0.515151515151515,"H",1.36,4.75,8.5
"518","SPD",0.43298969072165,0.115384615384615,0.133333333333333,0.933333333333333,0.558333333333333,0.423728813559322,0.725490196078431,0.560283687943262,0.393939393939394,"D",1.83,3.6,4.2
"519","SPD",0.56701030927835,0.153846153846154,0.333333333333333,0.615384615384615,0.458333333333333,0.423728813559322,0.470588235294118,0.624113475177305,0.424242424242424,"H",1.91,3.6,3.8
"520","SPD",0.690721649484536,0.307692307692308,0.666666666666667,0.157894736842105,0.541666666666667,0.338983050847458,0.568627450980392,0.652482269503546,0.484848484848485,"A",4.2,3.6,1.83
"521","SPD",0.804123711340206,0.346153846153846,0.2,0.117647058823529,0.45,0.372881355932203,0.313725490196078,0.609929078014184,0.484848484848485,"H",1.7,4,4.33
"522","SPD",0.422680412371134,0.269230769230769,0.466666666666667,1.45454545454545,0.691666666666667,0.474576271186441,0.627450980392157,0.432624113475177,0.575757575757576,"D",3.3,3.3,2.15
"523","SPD",0.350515463917526,0.538461538461538,1,0.0714285714285714,0.666666666666667,0.474576271186441,0.588235294117647,0.617021276595745,0.409090909090909,"A",9,4.33,1.36
"524","SPD",0.34020618556701,0.192307692307692,0.2,1.11111111111111,0.533333333333333,0.322033898305085,0.588235294117647,0.609929078014184,0.560606060606061,"H",1.33,5,8.5
"525","SPD",0.268041237113402,0.269230769230769,0.666666666666667,1.33333333333333,0.575,0.372881355932203,0.470588235294118,0.836879432624114,0.454545454545455,"A",2.37,3,3.1
"526","SPD",0.268041237113402,0.269230769230769,0.666666666666667,0.333333333333333,0.625,0.542372881355932,0.784313725490196,0.673758865248227,0.484848484848485,"A",4.2,3.2,1.9
"527","SPD",0.175257731958763,0.115384615384615,0.466666666666667,0.705882352941177,0.575,0.338983050847458,0.470588235294118,0.702127659574468,0.590909090909091,"D",2.2,3.2,3.25
"528","SPD",0.185567010309278,0.153846153846154,0.266666666666667,0.714285714285714,0.608333333333333,0.322033898305085,0.686274509803922,0.687943262411348,0.424242424242424,"D",2.5,3.1,2.8
"529","SPD",0.350515463917526,0.307692307692308,0.866666666666667,0.666666666666667,0.6,0.406779661016949,0.470588235294118,0.787234042553192,0.333333333333333,"D",1.5,3.75,7
"530","SPD",0.0721649484536082,0.269230769230769,0.466666666666667,0.470588235294118,0.641666666666667,0.508474576271186,0.647058823529412,0.595744680851064,0.242424242424242,"H",1.57,3.8,6
"531","SPD",0.0618556701030928,0.192307692307692,0.4,9,0.525,0.322033898305085,0.647058823529412,0.531914893617021,0.454545454545455,"H",1.08,10,26
"532","SPD",0.0927835051546392,0.346153846153846,0.6,0.333333333333333,0.483333333333333,0.355932203389831,0.431372549019608,0.553191489361702,0.212121212121212,"A",2.5,3.3,2.75
"533","SPD",0.0721649484536082,0.192307692307692,0.466666666666667,0.75,0.391666666666667,0.220338983050847,0.529411764705882,0.539007092198582,0.621212121212121,"H",2.05,3.3,3.6
"534","SPD",0.0824742268041237,0.423076923076923,0.533333333333333,0.5,0.591666666666667,0.525423728813559,0.803921568627451,0.617021276595745,0.393939393939394,"A",3.4,3.4,2.1
"535","SPD",0.154639175257732,0.615384615384615,1,0.666666666666667,0.858333333333333,0.728813559322034,0.647058823529412,0.588652482269504,0.242424242424242,"H",3.75,3.5,1.95
"536","SPD",0.103092783505155,0.384615384615385,0.666666666666667,0.266666666666667,0.458333333333333,0.474576271186441,0.509803921568628,0.673758865248227,0.212121212121212,"H",2.45,3.3,2.8
"537","SPD",0.0927835051546392,0.192307692307692,0.6,0.3125,0.558333333333333,0.406779661016949,0.450980392156863,0.645390070921986,0.53030303030303,"D",2.4,3.3,2.88
"538","SPD",0.0721649484536082,0.192307692307692,0.466666666666667,0.421052631578947,0.491666666666667,0.305084745762712,0.647058823529412,0.546099290780142,0.424242424242424,"D",1.73,3.6,4.75
"539","SPD",0.154639175257732,0.269230769230769,0.266666666666667,0.866666666666667,0.55,0.372881355932203,0.647058823529412,1.00709219858156,0.363636363636364,"D",2.25,3.1,3.2
"540","SPD",0.0309278350515464,0.192307692307692,0.2,0.9,0.475,0.355932203389831,0.470588235294118,0.51063829787234,0.651515151515151,"D",2.4,3.3,2.88
"541","SPD",0.154639175257732,0.538461538461538,1,0.75,0.658333333333333,0.610169491525424,0.686274509803922,0.702127659574468,0.424242424242424,"H",3.6,3.3,2.1
"542","SPD",0.0515463917525773,0.269230769230769,0.266666666666667,8,0.483333333333333,0.305084745762712,0.529411764705882,0.602836879432624,0.575757575757576,"H",1.17,7,15
"543","SPD",0.185567010309278,0.538461538461538,1,0.2,0.583333333333333,0.576271186440678,0.509803921568628,0.51063829787234,0.242424242424242,"D",4.75,3.75,1.7
"544","SPD",0.0824742268041237,0.307692307692308,0.533333333333333,1.66666666666667,0.525,0.372881355932203,0.235294117647059,0.49645390070922,0.439393939393939,"A",1.83,3.5,4.33
"545","SPD",0.0618556701030928,0.115384615384615,0.4,1.66666666666667,0.7,0.440677966101695,0.627450980392157,0.695035460992908,0.545454545454545,"H",1.83,3.4,4.5
"546","SPD",0.0618556701030928,0.192307692307692,0.333333333333333,0.722222222222222,0.358333333333333,0.23728813559322,0.470588235294118,0.567375886524823,0.484848484848485,"A",2.1,3.2,3.3
"547","SPD",0.0927835051546392,0.192307692307692,0.4,1.14285714285714,0.7,0.525423728813559,0.509803921568628,0.397163120567376,0.363636363636364,"H",2.15,3.25,3.4
"548","SPD",0.0618556701030928,0.346153846153846,0.4,1.27272727272727,0.766666666666667,0.542372881355932,0.647058823529412,0.574468085106383,0.424242424242424,"H",2.75,3.3,2.5
"549","SPD",0.0309278350515464,0.115384615384615,0.133333333333333,0.95,0.533333333333333,0.474576271186441,0.686274509803922,0.617021276595745,0.5,"H",3.8,3.3,2
"550","SPD",0.185567010309278,0.269230769230769,0.133333333333333,1.375,0.6,0.474576271186441,0.431372549019608,0.652482269503546,0.545454545454545,"H",1.72,3.4,5
"551","SPD",0.0515463917525773,0.230769230769231,0.333333333333333,1.33333333333333,0.416666666666667,0.338983050847458,0.274509803921569,0.673758865248227,0.5,"D",2,3.4,3.75
"552","SPD",0.134020618556701,0.423076923076923,0.6,0.285714285714286,0.491666666666667,0.525423728813559,0.549019607843137,0.687943262411348,0.181818181818182,"D",1.8,3.5,4.5
"553","SPD",0.11340206185567,0.269230769230769,0.733333333333333,2,0.491666666666667,0.355932203389831,0.627450980392157,0.539007092198582,0.409090909090909,"D",1.44,4.33,7
"554","SPD",0.185567010309278,0.576923076923077,0.8,0.285714285714286,0.783333333333333,0.593220338983051,0.568627450980392,0.482269503546099,0.272727272727273,"D",7,4.33,1.44
"555","SPD",0.123711340206186,0.230769230769231,0.4,0.545454545454545,0.566666666666667,0.423728813559322,0.725490196078431,0.617021276595745,0.515151515151515,"A",3.5,3.3,2.1
"556","SPD",0.0824742268041237,0.307692307692308,0.333333333333333,13,0.675,0.474576271186441,0.823529411764706,0.517730496453901,0.348484848484849,"H",1.1,9,21
"557","SPD",0.103092783505155,0.230769230769231,0.266666666666667,0.75,0.533333333333333,0.338983050847458,0.470588235294118,0.624113475177305,0.696969696969697,"H",2,3.5,3.75
"558","SPD",0.103092783505155,0.269230769230769,0.6,0.666666666666667,0.5,0.271186440677966,0.588235294117647,0.567375886524823,0.409090909090909,"D",2.3,3.3,3.1
"559","SPD",0.0515463917525773,0.115384615384615,0.333333333333333,1.125,0.35,0.220338983050847,0.411764705882353,0.432624113475177,0.242424242424242,"H",1.91,3.3,4.2
"560","SPD",0.154639175257732,0.307692307692308,0.8,0.176470588235294,0.45,0.355932203389831,0.529411764705882,0.517730496453901,0.121212121212121,"H",2.6,3.2,2.75
"561","SPD",0.216494845360825,0.192307692307692,0.266666666666667,1.28571428571429,0.55,0.338983050847458,0.803921568627451,0.687943262411348,0.272727272727273,"H",1.57,3.5,6.5
"562","SPD",0.0412371134020619,0.153846153846154,0.0666666666666667,0.95,0.6,0.406779661016949,0.588235294117647,0.645390070921986,0.636363636363636,"H",1.62,3.75,5.5
"563","SPD",0.0721649484536082,0.269230769230769,0.4,1.27272727272727,0.833333333333333,0.491525423728814,0.705882352941177,0.595744680851064,0.393939393939394,"H",2.6,3.25,2.7
"564","SPD",0.22680412371134,0.5,0.866666666666667,0.111111111111111,0.641666666666667,0.593220338983051,0.509803921568628,0.460992907801418,0.272727272727273,"D",7.5,4.5,1.4
"565","SPD",0.123711340206186,0.307692307692308,0.6,3,0.641666666666667,0.525423728813559,0.588235294117647,0.48936170212766,0.333333333333333,"H",1.44,4.2,7.5
"566","SPD",0.164948453608247,0.307692307692308,0.666666666666667,0.166666666666667,0.733333333333333,0.559322033898305,0.725490196078431,0.631205673758865,0.303030303030303,"A",5.5,3.75,1.62
"567","SPD",0.0824742268041237,0.346153846153846,0.266666666666667,2,0.608333333333333,0.355932203389831,0.764705882352941,0.617021276595745,0.636363636363636,"D",1.91,3.5,4
"568","SPD",0.123711340206186,0.269230769230769,0.533333333333333,2.25,0.5,0.305084745762712,0.294117647058824,0.567375886524823,0.363636363636364,"D",1.8,3.5,4.5
"569","SPD",0.154639175257732,0.269230769230769,0.533333333333333,0.25,0.508333333333333,0.372881355932203,0.686274509803922,0.595744680851064,0.515151515151515,"A",3.8,3.6,1.91
"570","SPD",0.0721649484536082,0.230769230769231,0.2,2.83333333333333,0.508333333333333,0.355932203389831,0.490196078431373,0.595744680851064,0.333333333333333,"H",1.83,3.5,4.33
"571","SPD",0.0927835051546392,0.115384615384615,0.4,0.722222222222222,0.733333333333333,0.457627118644068,0.666666666666667,0.652482269503546,0.454545454545455,"H",1.73,3.5,5
"572","SPD",0.268041237113402,0.153846153846154,0.4,4,0.333333333333333,0.271186440677966,0.450980392156863,0.723404255319149,0.53030303030303,"H",1.22,5.5,13
"573","SPD",0.0927835051546392,0.230769230769231,0.333333333333333,0.8,0.433333333333333,0.338983050847458,0.470588235294118,0.588652482269504,0.5,"H",2,3.4,3.75
"574","SPD",0.22680412371134,0.384615384615385,0.666666666666667,0.125,0.75,0.491525423728814,0.509803921568628,0.382978723404255,0.439393939393939,"A",3.75,3.5,1.95
"575","SPD",0.175257731958763,0.346153846153846,0.666666666666667,3,0.5,0.440677966101695,0.529411764705882,0.702127659574468,0.393939393939394,"H",1.17,7,15
"576","SPD",0.164948453608247,0.153846153846154,0.666666666666667,0.5,0.475,0.355932203389831,0.588235294117647,0.49645390070922,0.151515151515152,"A",2.1,3.3,3.5
"577","SPD",0.0412371134020619,0.115384615384615,0.0666666666666667,1.53846153846154,0.516666666666667,0.271186440677966,0.549019607843137,0.588652482269504,0.606060606060606,"D",2,3.4,3.75
"578","SPD",0.123711340206186,0.269230769230769,0.533333333333333,0.846153846153846,0.441666666666667,0.254237288135593,0.529411764705882,0.617021276595745,0.303030303030303,"H",2.5,3.25,2.8
"579","SPD",0.134020618556701,0.153846153846154,0.266666666666667,0.388888888888889,0.541666666666667,0.305084745762712,0.411764705882353,0.524822695035461,0.696969696969697,"A",2.25,3.3,3.2
"580","SPD",0.0927835051546392,0.307692307692308,0.466666666666667,5.33333333333333,0.575,0.508474576271186,0.666666666666667,0.546099290780142,0.46969696969697,"H",1.67,3.7,5
"581","SPD",0.134020618556701,0.115384615384615,0.466666666666667,0.888888888888889,0.45,0.254237288135593,0.490196078431373,0.588652482269504,0.606060606060606,"H",2.25,3.3,3.2
"582","SPD",0.11340206185567,0.346153846153846,0.466666666666667,3,0.65,0.491525423728814,0.627450980392157,0.567375886524823,0.5,"H",1.5,4,6.5
"583","SPD",0.123711340206186,0.192307692307692,0.266666666666667,0.95,0.491666666666667,0.406779661016949,0.431372549019608,0.631205673758865,0.484848484848485,"H",1.83,3.3,4.33
"584","SPD",0.0515463917525773,0.115384615384615,0.333333333333333,1.26666666666667,0.3,0.169491525423729,0.333333333333333,0.524822695035461,0.333333333333333,"D",1.65,3.7,5.25
"585","SPD",0.268041237113402,0.461538461538462,0.733333333333333,0.142857142857143,0.666666666666667,0.677966101694915,0.607843137254902,0.468085106382979,0.272727272727273,"D",6.5,4,1.53
"586","SPD",0.0721649484536082,0.192307692307692,0.266666666666667,4.25,0.791666666666667,0.525423728813559,0.705882352941177,0.581560283687943,0.424242424242424,"H",2.5,3.3,2.75
"587","SPD",0.0721649484536082,0.115384615384615,0.133333333333333,9,0.541666666666667,0.355932203389831,0.529411764705882,0.687943262411348,0.303030303030303,"H",1.22,6,12
"588","SPD",0.22680412371134,0.269230769230769,0.666666666666667,0.230769230769231,0.775,0.542372881355932,0.980392156862745,0.617021276595745,0.363636363636364,"A",5,3.5,1.73
"589","SPD",0.123711340206186,0.192307692307692,0.4,1.22222222222222,0.733333333333333,0.525423728813559,0.823529411764706,0.609929078014184,0.363636363636364,"A",2.1,3.3,3.5
"590","SPD",0.11340206185567,0.269230769230769,0.266666666666667,0.65,0.6,0.389830508474576,0.647058823529412,0.581560283687943,0.590909090909091,"D",2.3,3.4,3
"591","SPD",0.123711340206186,0.192307692307692,0.4,1.66666666666667,0.408333333333333,0.271186440677966,0.431372549019608,0.730496453900709,0.560606060606061,"H",1.73,3.6,4.75
"592","SPD",0.216494845360825,0.307692307692308,0.866666666666667,0.333333333333333,0.566666666666667,0.440677966101695,0.529411764705882,0.624113475177305,0.454545454545455,"A",3.25,3.3,2.2
"593","SPD",0.103092783505155,0.346153846153846,0.4,0.9375,0.708333333333333,0.406779661016949,0.843137254901961,0.482269503546099,0.515151515151515,"H",1.62,3.75,5.5
"594","SPD",0.268041237113402,0.269230769230769,0.6,0.888888888888889,0.625,0.389830508474576,0.607843137254902,0.659574468085106,0.818181818181818,"H",2.5,3.25,2.7
"595","SPD",0.164948453608247,0.307692307692308,0.733333333333333,0.421052631578947,0.541666666666667,0.355932203389831,0.333333333333333,0.531914893617021,0.393939393939394,"D",2.8,3.25,2.5
"596","SPD",0.0618556701030928,0.192307692307692,0.133333333333333,6.33333333333333,0.608333333333333,0.389830508474576,0.529411764705882,0.567375886524823,0.681818181818182,"D",1.25,5.5,12
"597","SPD",0.123711340206186,0.5,0.6,1.85714285714286,0.491666666666667,0.440677966101695,0.470588235294118,0.50354609929078,0.378787878787879,"H",2.75,3.3,2.5
"598","SPD",0.206185567010309,0.384615384615385,0.666666666666667,1.25,0.5,0.440677966101695,0.529411764705882,0.730496453900709,0.545454545454545,"D",1.53,4,6
"599","SPD",0.175257731958763,0.192307692307692,0.466666666666667,0.636363636363636,0.508333333333333,0.305084745762712,0.450980392156863,0.560283687943262,0.454545454545455,"A",2.2,3.3,3.25
"600","SPD",0.134020618556701,0.115384615384615,0.333333333333333,0.588235294117647,0.483333333333333,0.288135593220339,0.509803921568628,0.553191489361702,0.560606060606061,"H",1.75,3.5,4.75
"601","SPD",0.288659793814433,0.384615384615385,0.866666666666667,0.5,0.75,0.576271186440678,0.509803921568628,0.418439716312057,0.575757575757576,"H",1.85,3.6,4
"602","SPD",0.0721649484536082,0.0769230769230769,0.333333333333333,2.11111111111111,0.333333333333333,0.186440677966102,0.509803921568628,0.539007092198582,0.439393939393939,"H",1.5,4,6.5
"603","SPD",0.22680412371134,0.230769230769231,0.666666666666667,0.277777777777778,0.533333333333333,0.389830508474576,0.588235294117647,0.418439716312057,0.363636363636364,"A",2.63,3.25,2.63
"604","SPD",0.103092783505155,0.192307692307692,0.266666666666667,0.9375,0.533333333333333,0.254237288135593,0.509803921568628,0.531914893617021,0.393939393939394,"D",2,3.4,3.7
"605","SPD",0.154639175257732,0.230769230769231,0.4,5.66666666666667,0.55,0.338983050847458,0.372549019607843,0.780141843971631,0.484848484848485,"A",1.57,3.6,6
"606","SPD",0.123711340206186,0.230769230769231,0.333333333333333,0.857142857142857,0.383333333333333,0.23728813559322,0.490196078431373,0.631205673758865,0.515151515151515,"A",2,3.4,3.7
"607","SPD",0.309278350515464,0.5,0.733333333333333,0.0526315789473684,0.608333333333333,0.627118644067797,0.549019607843137,0.48936170212766,0.227272727272727,"A",12,5.5,1.25
"608","SPD",0.34020618556701,0.346153846153846,0.733333333333333,0.25,0.583333333333333,0.457627118644068,0.607843137254902,0.539007092198582,0.227272727272727,"A",5.5,3.8,1.62
